"","x","y"
"1",-0.892284852407902,3.21496233722077
"2",-2.12753579200143,9.43780676528215
"3",0.13073338607234,1.34885124919241
"4",0.154809078445987,2.06525862268573
"5",0.444547254980606,1.97347156916924
"6",-0.629021684440494,1.22950473121279
"7",-0.174330118151685,0.775040340505893
"8",-1.22734803733073,4.87612477449406
"9",1.22144554470978,3.22617749284821
"10",-1.12568702472594,4.36487260555653
"11",0.633705339579777,0.800299054911297
"12",1.29422368652831,4.34031851863124
"13",0.0489087915165949,0.203681038043091
"14",0.688937792135172,0.358426670175428
"15",1.79779236170175,7.22574071549223
"16",-0.231471386927521,2.54721879903706
"17",-0.478797308311476,1.14862680919463
"18",0.0432737821199567,0.486321948847644
"19",-1.10404197594166,2.76765672862958
"20",-0.00321261605402607,-1.01749058115002
"21",-0.865980244269833,2.34338248263909
"22",-0.691132610279621,2.25276669200902
"23",-0.72985953714812,2.5777562227598
"24",-0.184337922725647,1.323731594752
"25",2.62912903505391,16.6177044850845
"26",0.380697604703378,1.72338657805426
"27",0.0710364087794763,0.608822102177775
"28",-0.011083355594557,1.30688881841915
"29",-0.20849141154336,2.68031076492604
"30",-0.424136772942436,0.386499721764329
"31",-1.24155544313575,3.04241491501224
"32",-0.595612966377928,1.99008864406283
"33",1.85858890646504,8.84928521995552
"34",0.630964434351626,5.08468804008299
"35",1.52039272759855,4.7952715669974
"36",-0.665096696326713,1.88538115711051
"37",-1.20863163186006,5.28972297672029
"38",1.20628046996434,4.64046561620008
"39",-0.164822615318741,-0.231829794058673
"40",-0.659302240110569,2.69096947399862
"41",-0.08247887791181,3.17987257241426
"42",-0.379762638303234,1.94171270903392
"43",0.106960836394244,2.18037464284428
"44",-0.419605555502007,0.702632098044807
"45",-0.917922979814736,1.45608424922717
"46",1.62957731529154,6.28906325311541
"47",-0.329913176071676,1.27011800686789
"48",0.448970928631322,0.42939353316747
"49",-2.03451033319927,9.12945413844396
"50",-0.305540428934546,1.00048089191613
"51",-0.454807713255281,1.05297150853181
"52",0.266295473681974,0.55439381921782
"53",-0.915628871892887,2.02420918838527
"54",0.284849697897079,0.412638352916284
"55",-1.46536978913627,5.37581516470822
"56",-0.0934008217647377,0.854541360987563
"57",-1.45268781116865,6.50746539182494
"58",-1.24666618712619,3.53303671744186
"59",0.854060637960692,3.42125327517346
"60",-1.09590291405662,2.59274237687874
"61",1.43404826463576,5.34430573256689
"62",0.0638241266958595,1.01803829538934
"63",-0.8324823414252,1.77171552009917
"64",-1.31058948888706,4.4841704053833
"65",0.842329138950385,3.67599785936887
"66",-0.385764067392586,0.878458020053755
"67",0.171928992708877,1.20242714689084
"68",-0.35836127806244,1.45816912425455
"69",1.98923120354624,8.49714935274034
"70",0.651337047703133,1.31303388219172
"71",0.918470308060077,3.94337732788157
"72",0.279457958499214,1.03375390634426
"73",0.451019466567294,-0.0594430579590937
"74",0.999293842914763,3.7601113466381
"75",1.63989410129682,7.98969014166628
"76",2.02548953814007,9.91605964536473
"77",-0.994368963678033,2.2632366991859
"78",-1.27041327840638,4.96980426707801
"79",0.301087424858618,3.18110309680476
"80",-0.265228017497801,1.06298783464155
"81",1.10240942553267,3.8558925292658
"82",0.322293123050701,1.36014593358947
"83",0.546956983443722,3.24610030335949
"84",0.463962232487738,0.607905038905287
"85",1.02124047675446,3.42926557373969
"86",0.737636484204579,2.26467408762871
"87",-1.26028050326822,4.90427346918924
"88",-2.30883920630945,12.811579896792
"89",0.294727586805698,0.623015346519547
"90",-1.364915161673,5.8233109927215
"91",1.36237658769631,5.56135860157212
"92",-1.18351893376193,2.80966818935211
"93",-1.07311323112343,4.86376368111633
"94",-0.706904100906085,2.53542850148457
"95",-0.583266598726536,3.94846150360792
"96",0.0413402218406242,0.992205188992878
"97",1.00207710358918,2.53954660279439
"98",0.0495182059358079,1.01728105211474
"99",-0.706930508497936,0.373950309527813
"100",0.211300449853438,-0.632565196812096
