"","x","y"
"1",-1.32465307522167,-0.710824388573742
"2",-1.39381675322955,-0.357518649191847
"3",-0.672034438989343,-0.503962440556422
"4",-0.0385267180355614,3.93986438766186
"5",1.60329297475579,3.91258380800908
"6",-0.66776705809623,-0.348864414702754
"7",-0.2797636587589,2.43033106585809
"8",1.41831274070669,12.5430071921752
"9",-0.769226381984319,2.63461149625043
"10",-0.525437196192699,-0.312134639683215
"11",0.686452423687209,5.11027278828918
"12",0.185312239632321,1.35173024408892
"13",0.903658037581174,3.00700076357311
"14",-0.192793095766758,-0.594999470825805
"15",-0.29300844144871,1.83653484326719
"16",0.287781561457183,5.72577329163444
"17",0.31695399543829,-0.864394666168155
"18",1.18477293473743,2.63413485491837
"19",0.224075163191713,1.85786066312789
"20",0.401760814567393,1.81688082908036
"21",1.21824265930473,5.3475691234577
"22",0.366219722702176,1.19180490540462
"23",-1.98066009978255,-6.5870651698855
"24",0.229638241779131,0.412496452714081
"25",0.716236077033396,2.5638553186765
"26",0.0367035399537039,1.81070217946279
"27",-0.674873985314969,-1.38506912559497
"28",-0.220569348569568,-24.8262782078761
"29",0.627447773648879,49.434836236455
"30",0.488712812019369,1.54683396617875
"31",-0.455928047216184,-0.560361804359365
"32",-0.748680692295562,-1.9620918801127
"33",-0.99412582757153,0.152132516217061
"34",-0.0530132027355185,-27.3898040598352
"35",0.302506543205821,-0.188031692281528
"36",-0.260565530886628,2.71597112289013
"37",-1.16112850124848,-2.4837516835115
"38",0.673824902941527,2.96602424831222
"39",-0.0815394064241759,8.44761520685062
"40",-0.522733996546048,-1.82115832327938
"41",-0.141224261423749,-2.23772490868987
"42",-0.544682982724248,1.85332582316829
"43",0.594977654429421,1.61290462073356
"44",1.5935552929996,3.84173653995053
"45",1.91569988120887,13.2495866911054
"46",-2.12816119895565,-5.05389844060564
"47",0.272750655303407,0.836118936518745
"48",0.532839067766943,2.98651134448799
"49",-0.108948378138883,4.84437441900998
"50",-0.369188291286029,-0.224418921146793
"51",-0.80144185580937,0.148353535589945
"52",-2.18040462452184,-2.63434720110053
"53",0.531520521555952,2.32516209676683
"54",0.126668985310342,3.56552688977692
"55",0.326576920788901,2.75569507850028
"56",-0.341642639316979,1.65428136615479
"57",0.921529409360501,-0.547249150353776
"58",-0.514109712619887,0.34556464203624
"59",0.473431675149604,6.82800975339399
"60",-1.9631513584771,1.55910257460908
"61",-0.0264009133677269,-0.0157521623606778
"62",1.25973395408602,1.24951027912029
"63",-1.59450026313802,-6.68217418062074
"64",-1.31430774919148,-131.182404300614
"65",-0.0218316139801979,1.16183811558165
"66",-0.783367216338099,0.753791357550663
"67",-0.370736097024957,1.23609527270744
"68",-0.935473944809388,-1.6776924385911
"69",-1.86384143762544,-2.50320438720649
"70",0.0815599131982913,2.45562883180572
"71",-0.00324685540669214,20.2145791544587
"72",0.229533629122483,2.99006502344498
"73",0.322247271055787,1.2702274839377
"74",0.522347395759884,2.01788457789001
"75",-1.7802031100347,-1.86376004049823
"76",-0.442616176511019,-2.59416522484782
"77",-2.2645144978965,-3.50619064958604
"78",-1.40504786018247,1.9875044850242
"79",0.139421188719261,1.19926054898397
"80",0.487282864461302,2.83853622707395
"81",-0.0556329556106702,1.76183823447629
"82",-0.373414318598536,-2.08518330808302
"83",0.212727632009336,-1.46698100345267
"84",0.388296254505016,-0.574837755667651
"85",1.01010698803589,71.934637540007
"86",0.713968633179725,3.40256614805037
"87",0.441728500436435,3.90917260571803
"88",0.391032172008703,-0.757933613368153
"89",1.2656642177117,3.20767721417136
"90",1.12504038747788,4.59490095452684
"91",-1.27655941268126,8.35984609507221
"92",-0.878617780661991,-0.570470441468099
"93",0.557565049646574,3.82807604049745
"94",-0.363234790070834,0.682687016152738
"95",-0.70202992416327,2.70056173296235
"96",0.174012035350734,7.54813739635485
"97",1.6458834535342,4.10558641548221
"98",0.718809086069945,1.66340070796884
"99",-0.120416973349458,0.400135748176585
"100",-0.407022494404752,0.714959042702687
